city,age,gender
nagaon,45,F
nagaon,45,M
nagaon,51,F
nagaon,51,F
nagaon,56,M
nagaon,55,M
nagaon,63,M
nagaon,61,F
nagaon,68,F
nagaon,66,M
nagaon,71,F
nagaon,78,F
nagaon,77,F
nagaon,86,F
tinsukia,3,F
tinsukia,1,F
tinsukia,8,M
tinsukia,12,F
tinsukia,16,F
tinsukia,20,F
tinsukia,23,F
tinsukia,26,M
tinsukia,32,M
tinsukia,35,F
tinsukia,43,M
tinsukia,43,M
tinsukia,45,F
tinsukia,47,M
tinsukia,52,M
tinsukia,57,F
tinsukia,56,F
tinsukia,60,M
tinsukia,68,F
tinsukia,66,F
tinsukia,71,F
tinsukia,72,M
tinsukia,76,M
tinsukia,84,F
tinsukia,81,F
dibrugarh,3,F
dibrugarh,6,M
dibrugarh,11,F
dibrugarh,15,M
dibrugarh,20,F
dibrugarh,27,F
dibrugarh,30,F
dibrugarh,38,M
dibrugarh,43,F
dibrugarh,40,F
dibrugarh,46,M
dibrugarh,53,F
dibrugarh,55,M
dibrugarh,58,F
dibrugarh,61,M
dibrugarh,61,M
dibrugarh,68,F
dibrugarh,73,F
dibrugarh,75,M
dibrugarh,75,M
dibrugarh,87,F
dibrugarh,86,F
jorhat,3,F
jorhat,7,F
jorhat,6,F
jorhat,12,F
jorhat,12,F
jorhat,17,M
jorhat,21,F
jorhat,21,F
jorhat,27,F
jorhat,30,M
jorhat,31,M
jorhat,35,F
jorhat,36,M
jorhat,42,F
jorhat,42,M
jorhat,46,M
jorhat,52,M
jorhat,50,M
jorhat,57,F
jorhat,58,F
jorhat,61,F
jorhat,68,M
jorhat,65,M
jorhat,72,F
jorhat,77,M
jorhat,75,M
jorhat,81,F
silchar,2,M
silchar,5,F
silchar,10,F
silchar,12,F
silchar,18,F
silchar,23,F
silchar,27,F
silchar,28,F
silchar,31,F
silchar,32,F
silchar,38,F
silchar,41,M
silchar,40,F
silchar,46,M
silchar,47,M
silchar,52,F
silchar,56,F
silchar,56,M
silchar,61,M
silchar,66,M
silchar,68,F
silchar,71,F
silchar,78,F
silchar,76,F
silchar,87,F
guwahati,3,M
guwahati,2,M
guwahati,7,F
guwahati,12,F
guwahati,10,F
guwahati,16,M
guwahati,17,F
guwahati,23,M
guwahati,21,M
guwahati,25,F
guwahati,25,F
guwahati,33,F
guwahati,38,M
guwahati,35,M
guwahati,40,F
guwahati,40,M
guwahati,45,M
guwahati,51,F
guwahati,57,M
guwahati,63,M
guwahati,65,M
guwahati,71,F
guwahati,78,F
guwahati,78,M
guwahati,82,F
guwahati,80,F
dabgram,0,F
dabgram,5,F
dabgram,12,M
dabgram,16,F
dabgram,23,F
dabgram,22,F
dabgram,26,F
dabgram,27,F
dabgram,32,F
dabgram,31,F
dabgram,36,F
dabgram,38,F
dabgram,40,M
dabgram,40,M
dabgram,46,F
dabgram,45,M
dabgram,51,M
dabgram,57,M
dabgram,61,M
dabgram,62,M
dabgram,68,M
dabgram,72,F
dabgram,76,F
dabgram,76,F
dabgram,88,F
bally,3,F
bally,1,M
bally,5,M
bally,10,F
bally,12,F
bally,16,M
bally,15,F
bally,22,F
bally,22,F
bally,26,F
bally,33,M
bally,33,M
bally,35,F
bally,38,M
bally,40,M
bally,43,F
bally,45,M
bally,46,M
bally,53,F
bally,57,M
bally,61,M
bally,62,M
bally,66,M
bally,72,F
bally,76,M
bally,75,F
bally,83,F
bally,84,F
darjiling,2,F
darjiling,2,M
darjiling,6,M
darjiling,8,F
darjiling,11,F
darjiling,12,F
darjiling,15,M
darjiling,23,F
darjiling,23,F
darjiling,28,F
darjiling,25,F
darjiling,31,F
darjiling,31,F
darjiling,37,F
darjiling,43,F
darjiling,43,M
darjiling,48,F
darjiling,48,M
darjiling,53,M
darjiling,58,F
darjiling,61,F
darjiling,67,F
darjiling,70,F
darjiling,73,M
darjiling,76,M
darjiling,75,F
darjiling,83,F
siliguri,1,M
siliguri,8,F
siliguri,12,F
siliguri,11,F
siliguri,15,F
siliguri,16,M
siliguri,20,F
siliguri,26,F
siliguri,26,F
siliguri,31,M
siliguri,38,F
siliguri,37,F
siliguri,40,F
siliguri,43,M
siliguri,46,F
siliguri,45,F
siliguri,51,M
siliguri,53,M
siliguri,55,M
siliguri,57,M
siliguri,60,F
siliguri,68,F
siliguri,73,F
siliguri,78,M
siliguri,76,F
siliguri,84,F
jalpaiguri,3,M
jalpaiguri,0,F
jalpaiguri,8,F
jalpaiguri,13,F
jalpaiguri,18,M
jalpaiguri,17,F
jalpaiguri,22,F
jalpaiguri,25,F
jalpaiguri,32,F
jalpaiguri,30,F
jalpaiguri,37,F
jalpaiguri,36,F
jalpaiguri,40,F
jalpaiguri,45,F
jalpaiguri,50,M
jalpaiguri,52,M
jalpaiguri,55,M
jalpaiguri,55,M
jalpaiguri,60,F
jalpaiguri,66,F
jalpaiguri,70,M
jalpaiguri,72,M
jalpaiguri,76,F
jalpaiguri,76,F
jalpaiguri,85,F
jalpaiguri,81,F
raiganj,0,M
raiganj,5,M
raiganj,7,F
raiganj,12,F
raiganj,10,M
raiganj,18,M
raiganj,18,M
raiganj,21,F
raiganj,23,M
raiganj,26,F
raiganj,30,F
raiganj,30,F
raiganj,38,F
raiganj,38,M
raiganj,41,F
raiganj,47,M
raiganj,47,F
raiganj,51,M
raiganj,51,M
raiganj,57,F
raiganj,56,F
raiganj,62,F
raiganj,65,M
raiganj,67,F
raiganj,71,F
raiganj,78,F
raiganj,84,F
raiganj,86,F
balurghat,1,F
balurghat,7,M
balurghat,8,M
balurghat,11,F
balurghat,16,F
balurghat,18,M
balurghat,23,F
balurghat,23,F
balurghat,28,F
balurghat,28,F
balurghat,33,F
balurghat,37,F
balurghat,36,F
balurghat,43,M
balurghat,48,F
balurghat,47,F
balurghat,52,M
balurghat,58,F
balurghat,60,M
balurghat,62,M
balurghat,67,M
balurghat,67,M
balurghat,73,F
balurghat,71,F
balurghat,78,F
balurghat,86,F
balurghat,81,F
english bazar,0,F
english bazar,1,M
english bazar,5,M
english bazar,11,F
english bazar,12,M
english bazar,16,M
english bazar,22,F
english bazar,21,F
english bazar,26,F
english bazar,33,F
english bazar,33,F
english bazar,35,F
english bazar,38,F
english bazar,40,F
english bazar,45,M
english bazar,46,F
english bazar,51,M
english bazar,51,M
english bazar,57,M
english bazar,61,M
english bazar,65,M
english bazar,71,M
english bazar,77,M
english bazar,81,F
english bazar,86,F
baharampur,0,F
baharampur,2,M
baharampur,5,M
baharampur,12,M
baharampur,12,M
baharampur,15,F
baharampur,17,F
baharampur,22,F
baharampur,23,M
baharampur,28,F
baharampur,26,F
baharampur,32,M
baharampur,33,M
baharampur,37,M
baharampur,40,M
baharampur,43,M
baharampur,45,F
baharampur,51,F
baharampur,52,F
baharampur,55,M
baharampur,55,F
baharampur,62,F
baharampur,60,M
baharampur,65,F
baharampur,72,F
baharampur,78,F
baharampur,75,F
baharampur,87,F
baharampur,80,F
kulti,3,F
kulti,8,M
kulti,11,M
kulti,10,F
kulti,17,F
kulti,15,M
kulti,21,F
kulti,21,F
kulti,25,F
kulti,32,F
kulti,35,M
kulti,37,M
kulti,42,F
kulti,45,F
kulti,48,M
kulti,51,M
kulti,57,M
kulti,60,F
kulti,60,F
kulti,65,F
kulti,67,F
kulti,71,F
kulti,75,F
kulti,78,F
kulti,87,F
kulti,84,F
asansol,0,F
asansol,8,M
asansol,5,M
asansol,11,M
asansol,10,M
asansol,15,M
asansol,18,M
asansol,22,F
asansol,28,F
asansol,26,M
asansol,33,F
asansol,36,M
asansol,42,M
asansol,43,M
asansol,47,M
asansol,47,F
asansol,52,F
asansol,57,M
asansol,60,M
asansol,68,M
asansol,67,M
asansol,73,M
asansol,77,M
asansol,75,M
asansol,89,F
asansol,88,F
jamuria,1,F
jamuria,6,M
jamuria,11,M
jamuria,11,M
jamuria,17,M
jamuria,17,F
jamuria,20,M
jamuria,27,M
jamuria,26,M
jamuria,30,F
jamuria,31,F
jamuria,37,M
jamuria,41,F
jamuria,40,M
jamuria,48,M
jamuria,46,M
jamuria,51,F
jamuria,56,M
jamuria,57,M
jamuria,61,M
jamuria,62,M
jamuria,66,F
jamuria,67,F
jamuria,71,M
jamuria,76,F
jamuria,77,F
jamuria,85,F
raniganj,1,M
raniganj,8,F
raniganj,6,M
raniganj,10,M
raniganj,11,M
raniganj,17,M
raniganj,23,M
raniganj,20,M
raniganj,28,F
raniganj,28,M
raniganj,30,M
raniganj,37,M
raniganj,36,F
raniganj,42,M
raniganj,46,F
raniganj,45,M
raniganj,50,M
raniganj,57,F
raniganj,55,F
raniganj,62,M
raniganj,62,M
raniganj,68,F
raniganj,71,F
raniganj,77,F
raniganj,86,F
durgapur,0,M
durgapur,7,F
durgapur,8,F
durgapur,10,F
durgapur,16,M
durgapur,21,F
durgapur,27,F
durgapur,33,M
durgapur,31,F
durgapur,37,M
durgapur,37,M
durgapur,41,M
durgapur,40,M
durgapur,45,M
durgapur,53,M
durgapur,51,F
durgapur,58,M
durgapur,63,F
durgapur,68,F
durgapur,65,M
durgapur,70,F
durgapur,77,M
durgapur,76,M
durgapur,84,F
durgapur,88,F
barddhaman,2,F
barddhaman,6,M
barddhaman,10,F
barddhaman,15,M
barddhaman,22,F
barddhaman,23,F
barddhaman,27,F
barddhaman,32,F
barddhaman,38,F
barddhaman,43,F
barddhaman,48,F
barddhaman,51,M
barddhaman,50,M
barddhaman,56,M
barddhaman,63,M
barddhaman,68,M
barddhaman,73,F
barddhaman,72,F
barddhaman,75,F
barddhaman,89,F
barddhaman,80,F
nabadwip,3,F
nabadwip,0,F
nabadwip,8,M
nabadwip,7,F
nabadwip,13,M
nabadwip,15,M
nabadwip,16,M
nabadwip,21,M
nabadwip,21,M
nabadwip,26,F
nabadwip,30,F
nabadwip,32,F
nabadwip,38,F
nabadwip,42,F
nabadwip,42,F
nabadwip,47,F
nabadwip,46,M
nabadwip,52,F
nabadwip,50,M
nabadwip,56,M
nabadwip,63,F
nabadwip,65,M
nabadwip,67,M
nabadwip,70,F
nabadwip,72,M
nabadwip,75,M
nabadwip,75,M
nabadwip,86,F
krishnanagar,0,F
krishnanagar,1,F
krishnanagar,7,F
krishnanagar,13,M
krishnanagar,15,F
krishnanagar,16,M
krishnanagar,21,F
krishnanagar,25,F
krishnanagar,33,F
krishnanagar,32,F
krishnanagar,37,F
krishnanagar,43,F
krishnanagar,46,F
krishnanagar,53,M
krishnanagar,51,M
krishnanagar,57,M
krishnanagar,56,M
krishnanagar,60,M
krishnanagar,62,M
krishnanagar,67,M
krishnanagar,73,F
krishnanagar,71,F
krishnanagar,77,F
krishnanagar,87,F
santipur,2,F
santipur,1,M
santipur,6,M
santipur,12,M
santipur,10,M
santipur,16,M
santipur,15,M
santipur,22,F
santipur,25,F
santipur,27,M
santipur,32,M
santipur,31,F
santipur,35,F
santipur,41,F
santipur,41,M
santipur,45,F
santipur,48,M
santipur,53,M
santipur,53,M
santipur,58,M
santipur,63,M
santipur,66,F
santipur,71,F
santipur,73,F
santipur,76,F
santipur,76,F
santipur,83,F
santipur,88,F
kalyani,2,M
kalyani,6,M
kalyani,10,M
kalyani,12,F
kalyani,15,M
kalyani,21,F
kalyani,27,F
kalyani,26,F
kalyani,31,F
kalyani,38,F
kalyani,41,F
kalyani,45,F
kalyani,45,F
kalyani,53,M
kalyani,53,M
kalyani,55,M
kalyani,61,M
kalyani,61,M
kalyani,65,F
kalyani,73,M
kalyani,73,M
kalyani,76,M
kalyani,88,F
kalyani,84,F
bongaon,3,M
bongaon,2,M
bongaon,6,F
bongaon,8,M
bongaon,11,M
bongaon,13,F
bongaon,18,F
bongaon,18,M
bongaon,22,F
bongaon,21,F
bongaon,25,F
bongaon,27,F
bongaon,33,M
bongaon,31,M
bongaon,38,F
bongaon,38,F
bongaon,40,M
bongaon,43,F
bongaon,47,M
bongaon,48,F
bongaon,52,F
bongaon,52,F
bongaon,57,M
bongaon,63,M
bongaon,63,F
bongaon,65,F
bongaon,73,F
bongaon,71,F
bongaon,78,F
bongaon,86,F
halisahar,2,M
halisahar,3,M
halisahar,8,M
halisahar,10,F
halisahar,11,M
halisahar,18,F
halisahar,20,F
halisahar,21,M
halisahar,25,M
halisahar,26,M
halisahar,33,F
halisahar,31,F
halisahar,37,M
halisahar,40,M
halisahar,40,M
halisahar,48,F
halisahar,45,F
halisahar,52,M
halisahar,58,M
halisahar,62,F
halisahar,60,M
halisahar,65,M
halisahar,71,F
halisahar,75,F
halisahar,89,F
kanchrapara,2,M
kanchrapara,8,M
kanchrapara,6,M
kanchrapara,13,M
kanchrapara,16,F
kanchrapara,16,M
kanchrapara,20,F
kanchrapara,20,F
kanchrapara,27,F
kanchrapara,30,M
kanchrapara,33,M
kanchrapara,38,F
kanchrapara,36,F
kanchrapara,41,M
kanchrapara,45,M
kanchrapara,46,M
kanchrapara,51,F
kanchrapara,53,M
kanchrapara,56,F
kanchrapara,62,M
kanchrapara,63,M
kanchrapara,65,F
kanchrapara,73,F
kanchrapara,75,F
kanchrapara,86,F
kanchrapara,82,F
naihati,2,M
naihati,6,M
naihati,7,M
naihati,10,M
naihati,15,F
naihati,22,F
naihati,28,F
naihati,31,F
naihati,37,M
naihati,40,M
naihati,40,M
naihati,46,M
naihati,46,F
naihati,51,M
naihati,58,F
naihati,62,F
naihati,65,F
naihati,70,F
naihati,77,F
naihati,75,F
naihati,88,F
naihati,83,F
bhatpara,3,M
bhatpara,7,M
bhatpara,10,F
bhatpara,15,F
bhatpara,20,M
bhatpara,23,F
bhatpara,26,M
bhatpara,31,M
bhatpara,35,F
bhatpara,40,F
bhatpara,40,M
bhatpara,46,M
bhatpara,50,M
bhatpara,55,F
bhatpara,61,M
bhatpara,68,F
bhatpara,70,M
bhatpara,70,M
bhatpara,75,M
bhatpara,75,M
bhatpara,82,F
habra,3,M
habra,6,F
habra,5,F
habra,13,M
habra,17,F
habra,21,F
habra,22,F
habra,27,F
habra,32,M
habra,31,F
habra,37,F
habra,35,F
habra,41,M
habra,42,M
habra,46,F
habra,47,M
habra,52,M
habra,55,M
habra,58,M
habra,62,F
habra,67,F
habra,66,F
habra,70,F
habra,72,F
habra,78,F
habra,85,F
ashoknagar kalyangarh,3,M
ashoknagar kalyangarh,1,F
ashoknagar kalyangarh,6,F
ashoknagar kalyangarh,11,M
ashoknagar kalyangarh,10,M
ashoknagar kalyangarh,15,M
ashoknagar kalyangarh,17,F
ashoknagar kalyangarh,22,F
ashoknagar kalyangarh,27,F
ashoknagar kalyangarh,31,F
ashoknagar kalyangarh,36,F
ashoknagar kalyangarh,42,M
ashoknagar kalyangarh,42,M
ashoknagar kalyangarh,48,F
ashoknagar kalyangarh,53,F
ashoknagar kalyangarh,50,M
ashoknagar kalyangarh,55,F
ashoknagar kalyangarh,56,M
ashoknagar kalyangarh,63,F
ashoknagar kalyangarh,60,M
ashoknagar kalyangarh,67,F
ashoknagar kalyangarh,72,F
ashoknagar kalyangarh,73,F
ashoknagar kalyangarh,77,F
ashoknagar kalyangarh,88,F
ashoknagar kalyangarh,82,F
north barrackpur,0,M
north barrackpur,3,M
north barrackpur,8,M
north barrackpur,6,M
north barrackpur,11,M
north barrackpur,18,M
north barrackpur,18,M
north barrackpur,22,F
north barrackpur,26,F
north barrackpur,30,F
north barrackpur,31,F
north barrackpur,38,F
north barrackpur,41,F
north barrackpur,46,M
north barrackpur,48,M
north barrackpur,53,M
north barrackpur,51,F
north barrackpur,57,M
north barrackpur,63,F
north barrackpur,62,F
north barrackpur,65,M
north barrackpur,68,M
north barrackpur,72,M
north barrackpur,76,M
north barrackpur,75,F
north barrackpur,82,F
north barrackpur,81,F
barrackpur,0,M
barrackpur,0,F
barrackpur,6,M
barrackpur,12,F
barrackpur,16,M
barrackpur,15,M
barrackpur,21,F
barrackpur,21,F
barrackpur,28,M
barrackpur,26,M
barrackpur,33,M
barrackpur,30,M
barrackpur,36,F
barrackpur,37,F
barrackpur,40,F
barrackpur,48,M
barrackpur,52,M
barrackpur,56,M
barrackpur,61,M
barrackpur,68,F
barrackpur,68,M
barrackpur,70,M
barrackpur,71,F
barrackpur,78,F
barrackpur,77,M
barrackpur,86,F
barrackpur,89,F
titagarh,3,M
titagarh,5,M
titagarh,8,M
titagarh,11,M
titagarh,13,M
titagarh,18,F
titagarh,15,F
titagarh,22,M
titagarh,23,F
titagarh,25,M
titagarh,28,F
titagarh,33,M
titagarh,31,F
titagarh,35,F
titagarh,40,M
titagarh,47,F
titagarh,48,F
titagarh,50,F
titagarh,53,M
titagarh,55,F
titagarh,61,F
titagarh,62,F
titagarh,67,F
titagarh,73,M
titagarh,71,M
titagarh,77,M
titagarh,82,M
khardaha,0,M
khardaha,6,M
khardaha,12,M
khardaha,15,M
khardaha,20,F
khardaha,27,F
khardaha,26,F
khardaha,33,F
khardaha,35,F
khardaha,38,F
khardaha,43,F
khardaha,45,M
khardaha,45,M
khardaha,50,M
khardaha,55,M
khardaha,63,M
khardaha,66,M
khardaha,70,M
khardaha,72,F
khardaha,76,F
khardaha,85,M
khardaha,80,F
panihati,0,F
panihati,7,F
panihati,6,M
panihati,11,F
panihati,10,F
panihati,15,F
panihati,18,M
panihati,22,F
panihati,21,F
panihati,26,F
panihati,28,F
panihati,33,F
panihati,36,F
panihati,35,F
panihati,41,M
panihati,46,M
panihati,46,M
panihati,50,F
panihati,52,M
panihati,55,F
panihati,63,M
panihati,62,M
panihati,66,F
panihati,65,M
panihati,71,M
panihati,77,F
panihati,76,F
panihati,81,F
panihati,80,F
barasat,0,F
barasat,1,M
barasat,8,F
barasat,6,F
barasat,11,F
barasat,18,F
barasat,23,F
barasat,28,F
barasat,31,F
barasat,38,F
barasat,42,F
barasat,40,F
barasat,46,M
barasat,53,M
barasat,50,M
barasat,57,M
barasat,61,F
barasat,66,F
barasat,67,M
barasat,72,F
barasat,77,M
barasat,75,M
barasat,84,F
madhyamgram,2,F
madhyamgram,8,F
madhyamgram,5,M
madhyamgram,13,F
madhyamgram,12,F
madhyamgram,16,F
madhyamgram,15,M
madhyamgram,21,F
madhyamgram,23,F
madhyamgram,25,F
madhyamgram,31,F
madhyamgram,36,F
madhyamgram,37,F
madhyamgram,42,M
madhyamgram,40,M
madhyamgram,48,F
madhyamgram,51,F
madhyamgram,53,F
madhyamgram,56,M
madhyamgram,58,F
madhyamgram,60,M
madhyamgram,65,F
madhyamgram,70,M
madhyamgram,76,M
madhyamgram,81,F
north dum dum,0,F
north dum dum,7,F
north dum dum,6,F
north dum dum,11,M
north dum dum,12,M
north dum dum,16,M
north dum dum,18,F
north dum dum,22,F
north dum dum,28,F
north dum dum,33,F
north dum dum,31,F
north dum dum,35,F
north dum dum,43,M
north dum dum,43,F
north dum dum,45,M
north dum dum,47,M
north dum dum,52,M
north dum dum,57,M
north dum dum,57,M
north dum dum,63,M
north dum dum,65,M
north dum dum,73,F
north dum dum,71,F
north dum dum,78,M
north dum dum,83,F
north dum dum,89,F
kamarhati,3,F
kamarhati,5,F
kamarhati,5,M
kamarhati,11,F
kamarhati,10,M
kamarhati,17,M
kamarhati,18,M
kamarhati,22,F
kamarhati,26,F
kamarhati,31,F
kamarhati,35,F
kamarhati,38,F
kamarhati,41,F
kamarhati,42,F
kamarhati,48,M
kamarhati,52,F
kamarhati,52,F
kamarhati,56,F
kamarhati,57,M
kamarhati,63,M
kamarhati,65,M
kamarhati,67,M
kamarhati,72,M
kamarhati,76,M
kamarhati,83,F
kamarhati,86,F
baranagar,0,F
baranagar,5,M
baranagar,10,F
baranagar,10,M
baranagar,16,M
baranagar,20,F
baranagar,23,F
baranagar,27,F
baranagar,25,F
baranagar,30,F
baranagar,32,F
baranagar,37,F
baranagar,40,F
baranagar,41,M
baranagar,46,M
baranagar,46,M
baranagar,50,F
baranagar,58,M
baranagar,57,M
baranagar,62,M
baranagar,68,M
baranagar,71,F
baranagar,71,M
baranagar,78,M
baranagar,83,F
dum dum,3,F
dum dum,0,F
dum dum,5,F
dum dum,11,M
dum dum,16,F
dum dum,21,F
dum dum,22,F
dum dum,27,F
dum dum,28,F
dum dum,30,F
dum dum,33,F
dum dum,38,F
dum dum,38,F
dum dum,43,M
dum dum,42,F
dum dum,46,M
dum dum,46,F
dum dum,50,M
dum dum,52,F
dum dum,56,M
dum dum,60,M
dum dum,67,M
dum dum,68,F
dum dum,71,F
dum dum,72,M
dum dum,76,M
dum dum,75,M
dum dum,81,F
south dum dum,3,F
south dum dum,5,F
south dum dum,7,F
south dum dum,13,M
south dum dum,11,F
south dum dum,15,M
south dum dum,21,F
south dum dum,21,F
south dum dum,27,F
south dum dum,25,F
south dum dum,31,F
south dum dum,33,F
south dum dum,36,F
south dum dum,36,F
south dum dum,40,M
south dum dum,48,M
south dum dum,52,M
south dum dum,56,M
south dum dum,61,F
south dum dum,68,F
south dum dum,66,M
south dum dum,72,M
south dum dum,72,M
south dum dum,75,M
south dum dum,75,M
south dum dum,89,F
rajarhat gopalpur,1,M
rajarhat gopalpur,1,M
rajarhat gopalpur,8,F
rajarhat gopalpur,8,M
rajarhat gopalpur,12,M
rajarhat gopalpur,17,F
rajarhat gopalpur,18,M
rajarhat gopalpur,20,F
rajarhat gopalpur,27,F
rajarhat gopalpur,28,F
rajarhat gopalpur,33,F
rajarhat gopalpur,35,F
rajarhat gopalpur,36,F
rajarhat gopalpur,43,M
rajarhat gopalpur,42,M
rajarhat gopalpur,46,M
rajarhat gopalpur,50,F
rajarhat gopalpur,52,M
rajarhat gopalpur,56,M
rajarhat gopalpur,63,F
rajarhat gopalpur,68,M
rajarhat gopalpur,73,M
rajarhat gopalpur,70,F
rajarhat gopalpur,78,F
rajarhat gopalpur,83,F
rajarhat gopalpur,86,F
bidhan nagar,1,M
bidhan nagar,0,F
bidhan nagar,7,F
bidhan nagar,5,F
bidhan nagar,10,F
bidhan nagar,12,M
bidhan nagar,17,F
bidhan nagar,20,M
bidhan nagar,21,F
bidhan nagar,25,F
bidhan nagar,28,F
bidhan nagar,31,M
bidhan nagar,30,M
bidhan nagar,36,F
bidhan nagar,41,M
bidhan nagar,40,M
bidhan nagar,45,M
bidhan nagar,52,M
bidhan nagar,52,M
bidhan nagar,55,F
bidhan nagar,58,F
bidhan nagar,63,F
bidhan nagar,66,F
bidhan nagar,66,F
bidhan nagar,73,M
bidhan nagar,71,M
bidhan nagar,77,F
bidhan nagar,84,F
basirhat,1,F
basirhat,7,M
basirhat,13,F
basirhat,16,F
basirhat,15,F
basirhat,20,F
basirhat,27,F
basirhat,25,F
basirhat,30,M
basirhat,36,F
basirhat,36,F
basirhat,41,F
basirhat,42,M
basirhat,48,M
basirhat,53,M
basirhat,56,F
basirhat,63,M
basirhat,68,M
basirhat,68,F
basirhat,71,F
basirhat,73,F
basirhat,75,F
basirhat,85,F
bansberia,1,M
bansberia,3,F
bansberia,7,F
bansberia,6,M
bansberia,13,M
bansberia,12,M
bansberia,15,M
bansberia,16,F
bansberia,21,F
bansberia,23,F
bansberia,25,F
bansberia,32,F
bansberia,38,M
bansberia,36,F
bansberia,43,M
bansberia,46,M
bansberia,47,M
bansberia,53,M
bansberia,55,F
bansberia,60,F
bansberia,61,F
bansberia,66,F
bansberia,67,M
bansberia,73,M
bansberia,75,F
bansberia,77,F
bansberia,84,F
hugli-chinsurah,0,M
hugli-chinsurah,5,M
hugli-chinsurah,5,F
hugli-chinsurah,10,M
hugli-chinsurah,16,M
hugli-chinsurah,22,F
hugli-chinsurah,23,F
hugli-chinsurah,25,F
hugli-chinsurah,32,F
hugli-chinsurah,35,F
hugli-chinsurah,38,F
hugli-chinsurah,41,M
hugli-chinsurah,42,M
hugli-chinsurah,48,M
hugli-chinsurah,47,M
hugli-chinsurah,50,F
hugli-chinsurah,52,M
hugli-chinsurah,57,F
hugli-chinsurah,56,F
hugli-chinsurah,62,M
hugli-chinsurah,66,F
hugli-chinsurah,71,M
hugli-chinsurah,71,F
hugli-chinsurah,75,M
hugli-chinsurah,75,M
hugli-chinsurah,80,F
chandannagar,3,F
chandannagar,3,F
chandannagar,7,M
chandannagar,10,F
chandannagar,17,F
chandannagar,17,F
chandannagar,23,F
chandannagar,20,F
chandannagar,27,F
chandannagar,27,F
chandannagar,31,F
chandannagar,30,F
chandannagar,38,F
chandannagar,38,F
chandannagar,40,F
chandannagar,40,F
chandannagar,48,F
chandannagar,47,F
chandannagar,50,M
chandannagar,58,F
chandannagar,60,M
chandannagar,67,M
chandannagar,73,M
chandannagar,75,F
chandannagar,81,F
bhadreswar,3,M
bhadreswar,1,M
bhadreswar,5,M
bhadreswar,12,M
bhadreswar,13,M
bhadreswar,15,M
bhadreswar,21,M
bhadreswar,23,F
bhadreswar,26,F
bhadreswar,30,F
bhadreswar,33,F
bhadreswar,37,M
bhadreswar,40,F
bhadreswar,41,F
bhadreswar,45,M
bhadreswar,53,M
bhadreswar,58,F
bhadreswar,57,F
bhadreswar,61,M
bhadreswar,62,M
bhadreswar,65,F
bhadreswar,66,F
bhadreswar,73,M
bhadreswar,70,M
bhadreswar,75,M
bhadreswar,75,F
bhadreswar,86,F
champdani,3,M
champdani,3,M
champdani,7,M
champdani,7,M
champdani,10,M
champdani,16,F
champdani,23,F
champdani,26,F
champdani,28,F
champdani,33,M
champdani,32,F
champdani,35,M
champdani,42,M
champdani,46,F
champdani,47,M
champdani,50,F
champdani,57,F
champdani,58,F
champdani,63,M
champdani,61,M
champdani,68,F
champdani,70,F
champdani,78,M
champdani,87,F
baidyabati,3,F
baidyabati,6,F
baidyabati,5,F
baidyabati,11,F
baidyabati,12,M
baidyabati,16,M
baidyabati,20,F
baidyabati,21,F
baidyabati,27,F
baidyabati,32,F
baidyabati,37,F
baidyabati,43,F
baidyabati,45,F
baidyabati,47,F
baidyabati,51,M
baidyabati,52,M
baidyabati,57,M
baidyabati,61,M
baidyabati,60,M
baidyabati,67,M
baidyabati,70,M
baidyabati,73,M
baidyabati,78,F
baidyabati,77,M
baidyabati,84,F
baidyabati,84,F
serampore,1,M
serampore,3,M
serampore,7,M
serampore,7,F
serampore,10,F
serampore,17,M
serampore,17,F
serampore,20,M
serampore,20,F
serampore,26,F
serampore,31,F
serampore,35,F
serampore,37,F
serampore,41,M
serampore,42,F
serampore,46,M
serampore,53,M
serampore,56,F
serampore,61,M
serampore,62,F
serampore,65,M
serampore,65,F
serampore,73,M
serampore,71,F
serampore,75,F
serampore,89,F
serampore,83,F
rishra,3,M
rishra,0,F
rishra,6,F
rishra,10,M
rishra,15,M
rishra,18,M
rishra,21,M
rishra,20,M
rishra,25,M
rishra,30,M
rishra,30,F
rishra,36,M
rishra,38,M
rishra,40,M
rishra,47,F
rishra,53,M
rishra,55,M
rishra,56,M
rishra,61,M
rishra,62,M
rishra,67,M
rishra,71,F
rishra,78,M
rishra,75,M
rishra,89,M
uttarpara kotrung,1,F
uttarpara kotrung,1,F
uttarpara kotrung,8,M
uttarpara kotrung,13,F
uttarpara kotrung,16,F
uttarpara kotrung,17,F
uttarpara kotrung,22,F
uttarpara kotrung,27,F
uttarpara kotrung,28,F
uttarpara kotrung,32,F
uttarpara kotrung,35,M
uttarpara kotrung,38,F
uttarpara kotrung,41,F
uttarpara kotrung,42,M
uttarpara kotrung,47,M
uttarpara kotrung,47,M
uttarpara kotrung,53,F
uttarpara kotrung,53,M
uttarpara kotrung,58,M
uttarpara kotrung,63,M
uttarpara kotrung,65,F
uttarpara kotrung,68,F
uttarpara kotrung,73,M
uttarpara kotrung,77,M
uttarpara kotrung,82,F
uttarpara kotrung,89,F
bankura,1,M
bankura,3,M
bankura,6,F
bankura,11,F
bankura,16,M
bankura,21,F
bankura,27,F
bankura,33,M
bankura,32,M
bankura,38,F
bankura,41,M
bankura,41,F
bankura,47,F
bankura,52,F
bankura,55,F
bankura,58,M
bankura,60,F
